"","provider_id","hospital_name","city","state","zip_code","hospital_type","hospital_ownership","hospital_overall_rating","patient_experience_national_comparison","address","Latitudes","Longitudes","region"
"114","360262","MERCY ST ANNE HOSPITAL","TOLEDO","OH","43623","Acute Care Hospitals","Voluntary non-profit - Church",5,"Same as the national average","3404 SYLVANIA AVENUE
TOLEDO, OH
",41.6935593,-83.6259731,"East North Central"
"115","370034","MCALESTER REGIONAL HEALTH CENTER AUTHORITY","MCALESTER","OK","74501","Acute Care Hospitals","Voluntary non-profit - Other",2,"Below the national average","ONE CLARK BASS BOULEVARD
MCALESTER, OK
",34.935835,-95.7497708,"West South Central"
"116","370049","STILLWATER MEDICAL CENTER AUTHORITY","STILLWATER","OK","74076","Acute Care Hospitals","Voluntary non-profit - Other",4,"Above the national average","1323 WEST 6TH STREET
STILLWATER, OK
",36.1150619,-97.0748541,"West South Central"
"117","370054","GRADY MEMORIAL HOSPITAL","CHICKASHA","OK","73018","Acute Care Hospitals","Government - Hospital District or Authority",3,"Same as the national average","2220 IOWA STREET
CHICKASHA, OK
",35.049241,-97.961299,"West South Central"
"118","370222","MCBRIDE ORTHOPEDIC HOSPITAL","OKLAHOMA CITY","OK","73114","Acute Care Hospitals","Physician",5,"Above the national average","9600 NORTH BROADWAY EXTENSION
OKLAHOMA CITY, OK
",35.5682789,-97.5107863,"West South Central"
"119","371313","MERCY HOSPITAL KINGFISHER, INC","KINGFISHER","OK","73750","Critical Access Hospitals","Voluntary non-profit - Private",4,"Not Available","1000 KINGFISHER HOSPITAL DRIVE
KINGFISHER, OK
",35.8102465,-97.9447888,"West South Central"
"120","381319","ST ANTHONY HOSPITAL","PENDLETON","OR","97801","Critical Access Hospitals","Voluntary non-profit - Church",4,"Above the national average","2801 ST ANTHONY WAY
PENDLETON, OR
",45.6478212,-118.8122956,"Pacific"
"121","390013","EVANGELICAL COMMUNITY HOSPITAL","LEWISBURG","PA","17837","Acute Care Hospitals","Voluntary non-profit - Other",3,"Above the national average","ONE HOSPITAL DRIVE
LEWISBURG, PA
",40.9795926,-76.8864161,"Middle Atlantic"
"122","390032","ALLEGHENY VALLEY HOSPITAL","NATRONA","PA","15065","Acute Care Hospitals","Voluntary non-profit - Other",3,"Below the national average","1301 CARLISLE ST
NATRONA, PA
",40.618767,-79.736921,"Middle Atlantic"
"123","390066","GOOD SAMARITAN HOSPITAL","LEBANON","PA","17042","Acute Care Hospitals","Voluntary non-profit - Other",2,"Above the national average","FOURTH AND WALNUT STREETS
LEBANON, PA
",40.3371439,-76.4174986,"Middle Atlantic"
"124","390079","ROBERT PACKER HOSPITAL","SAYRE","PA","18840","Acute Care Hospitals","Voluntary non-profit - Other",2,"Same as the national average","ONE GUTHRIE SQUARE
SAYRE, PA
",41.9803903,-76.5199915,"Middle Atlantic"
"125","390093","CLARION HOSPITAL","CLARION","PA","16214","Acute Care Hospitals","Voluntary non-profit - Other",2,"Below the national average","ONE HOSPITAL DRIVE
CLARION, PA
",41.1918643,-79.3968156,"Middle Atlantic"
"126","390111","HOSPITAL OF UNIV OF PENNSYLVANIA","PHILADELPHIA","PA","19104","Acute Care Hospitals","Voluntary non-profit - Private",4,"Above the national average","34TH &amp; SPRUCE STS
PHILADELPHIA, PA
",32.31691,-81.119796,"Middle Atlantic"
"127","390123","POTTSTOWN MEMORIAL MEDICAL CENTER","POTTSTOWN","PA","19464","Acute Care Hospitals","Proprietary",1,"Below the national average","1600 EAST HIGH STREET AND ARMAND HAMMER BLVD
POTTSTOWN, PA
",40.2440176,-75.6136084,"Middle Atlantic"
"128","390146","WARREN GENERAL HOSPITAL","WARREN","PA","16365","Acute Care Hospitals","Voluntary non-profit - Private",3,"Below the national average","TWO CRESCENT PARK WEST
WARREN, PA
",41.8432642,-79.154718,"Middle Atlantic"
"129","390163","ACMH HOSPITAL","KITTANNING","PA","16201","Acute Care Hospitals","Voluntary non-profit - Private",4,"Same as the national average","ONE NOLTE DRIVE
KITTANNING, PA
",40.8089171,-79.5622006,"Middle Atlantic"
"130","390168","BUTLER MEMORIAL HOSPITAL","BUTLER","PA","16001","Acute Care Hospitals","Voluntary non-profit - Private",4,"Same as the national average","ONE HOSPITAL WAY
BUTLER, PA
",40.8673467,-79.8804145,"Middle Atlantic"
"131","390180","CROZER CHESTER MEDICAL CENTER","UPLAND","PA","19013","Acute Care Hospitals","Voluntary non-profit - Other",2,"Below the national average","ONE MEDICAL CENTER BOULEVARD
UPLAND, PA
",39.8557631,-75.3681915,"Middle Atlantic"
"132","390195","MAIN LINE HOSPITAL LANKENAU","WYNNEWOOD","PA","19096","Acute Care Hospitals","Voluntary non-profit - Private",4,"Above the national average","100 LANCASTER AVE
WYNNEWOOD, PA
",39.9883897,-75.2620003,"Middle Atlantic"
"133","390219","EXCELA HEALTH LATROBE HOSPITAL","LATROBE","PA","15650","Acute Care Hospitals","Voluntary non-profit - Other",3,"Above the national average","ONE MELLON WAY
LATROBE, PA
",40.3209298,-79.3946856,"Middle Atlantic"
"134","390258","ST MARY MEDICAL CENTER","LANGHORNE","PA","19047","Acute Care Hospitals","Voluntary non-profit - Church",4,"Above the national average","LANGHORNE-NEWTOWN RD
LANGHORNE, PA
",40.2003996,-74.929481,"Middle Atlantic"
"135","400001","PRESBYTERIAN COMMUNITY HOSP","SAN JUAN","PR","00907","Acute Care Hospitals","Voluntary non-profit - Other",3,"Not Available","1451 ASHFORD AVENUE
SAN JUAN, PR
",18.4550543,-66.0654679,"U.S. Territories"
"136","400016","AUXILIO MUTUO HOSPITAL","HATO REY","PR","00918","Acute Care Hospitals","Voluntary non-profit - Private",2,"Not Available","PONCE DE LEON AVENUE STOP 36 1/2 #735
HATO REY, PR
",33.7751149,-84.2823576,"U.S. Territories"
"137","400021","HOSPITAL DE LA CONCEPCION","SAN GERMAN","PR","00683","Acute Care Hospitals","Voluntary non-profit - Church",2,"Not Available","ROAD NUMBER 2 KM 173.4 CAIN ALTO
SAN GERMAN, PR
",18.0861163,-67.0381171,"U.S. Territories"
"138","400022","HOSPITAL DAMAS INC","PONCE","PR","00717","Acute Care Hospitals","Voluntary non-profit - Private",2,"Not Available","PONCE BY PASS #2213
PONCE, PR
",17.9960098,-66.6242551,"U.S. Territories"
"139","400032","HOSPITAL HERMANOS MELENDEZ INC","BAYAMON","PR","00960","Acute Care Hospitals","Proprietary",2,"Not Available","CARRETERA #2 KM 11 7
BAYAMON, PR
",33.4627061,-117.6200602,"U.S. Territories"
"140","400044","SAN LUKE'S MEMORIAL HOSPITAL INC","PONCE","PR","00733","Acute Care Hospitals","Voluntary non-profit - Church",2,"Not Available","TITO CASTRO AVE #917
PONCE, PR
",18.0312283,-66.5927935,"U.S. Territories"
"141","400109","HIMA SAN PABLO BAYAMON","BAYAMON","PR","00961","Acute Care Hospitals","Proprietary",2,"Not Available","CALLE SANTA CRUZ NUMERO 70 URB SANTA CRUZ
BAYAMON, PR
",18.3977117,-66.1472788,"U.S. Territories"
"142","400114","MANATI MEDICAL CENTER DR OTERO LOPEZ","MANATI","PR","00674","Acute Care Hospitals","Proprietary",2,"Not Available","CALLE HERNANDEZ CARRION URB ATENAS
MANATI, PR
",18.4345707,-66.4823727,"U.S. Territories"
"143","400120","HIMA SAN PABLO-CAGUAS","CAGUAS","PR","00725","Acute Care Hospitals","Proprietary",2,"Not Available","AVE LUIS MUNOZ MARIN
CAGUAS, PR
",18.2270107,-66.027318,"U.S. Territories"
"144","420011","CANNON MEMORIAL HOSPITAL","PICKENS","SC","29671","Acute Care Hospitals","Voluntary non-profit - Private",3,"Same as the national average","123 MEDICAL PARK DRIVE PO BOX 188
PICKENS, SC
",34.8741802,-82.7071459,"South Atlantic"
"145","420015","BAPTIST EASLEY HOSPITAL","EASLEY","SC","29641","Acute Care Hospitals","Voluntary non-profit - Private",3,"Same as the national average","PO BOX 2129
EASLEY, SC
",34.829838,-82.6015206,"South Atlantic"
"146","420023","ST FRANCIS-DOWNTOWN","GREENVILLE","SC","29601","Acute Care Hospitals","Voluntary non-profit - Private",4,"Above the national average","ONE ST FRANCIS DR
GREENVILLE, SC
",34.8403724,-82.4214408,"South Atlantic"
"147","420106","PALMETTO HEALTH BAPTIST PARKRIDGE","COLUMBIA","SC","29212","Acute Care Hospitals","Voluntary non-profit - Private",3,"Above the national average","400 PALMETTO HEALTH PARKWAY
COLUMBIA, SC
",34.0875477,-81.1604196,"South Atlantic"
"148","430014","AVERA ST LUKES","ABERDEEN","SD","57401","Acute Care Hospitals","Voluntary non-profit - Church",5,"Above the national average","305 S STATE ST POST OFFICE BOX 4450
ABERDEEN, SD
",45.4526353,-98.4961733,"West North Central"
"149","440001","UNICOI COUNTY MEMORIAL HOSPITAL","ERWIN","TN","37650","Acute Care Hospitals","Voluntary non-profit - Private",3,"Same as the national average","GREENWAY CIRCLE
ERWIN, TN
",36.1335948,-82.4119463,"East South Central"
"150","440012","WELLMONT BRISTOL REGIONAL MEDICAL CENTER","BRISTOL","TN","37620","Acute Care Hospitals","Government - Hospital District or Authority",3,"Above the national average","ONE MEDICAL PARK BLVD
BRISTOL, TN
",36.5857156,-82.2567402,"East South Central"
"151","440082","SAINT THOMAS WEST HOSPITAL","NASHVILLE","TN","37205","Acute Care Hospitals","Voluntary non-profit - Church",4,"Above the national average","4220 HARDING RD, PO BOX 380
NASHVILLE, TN
",36.1293178,-86.8444772,"East South Central"
"152","450099","PAMPA REGIONAL MEDICAL CENTER","PAMPA","TX","79065","Acute Care Hospitals","Voluntary non-profit - Private",4,"Same as the national average","1 MEDICAL PLAZA
PAMPA, TX
",35.5723696,-100.9646846,"West South Central"
"153","450143","SETON SMITHVILLE REGIONAL HOSPITAL","SMITHVILLE","TX","78957","Acute Care Hospitals","Voluntary non-profit - Church",3,"Not Available","1201 HILL RD
SMITHVILLE, TX
",30.0041786,-97.1352366,"West South Central"
"154","450237","CHRISTUS SANTA ROSA HOSPITAL","SAN ANTONIO","TX","78207","Acute Care Hospitals","Voluntary non-profit - Church",4,"Same as the national average","333 NORTH SANTA ROSA STEET
SAN ANTONIO, TX
",29.4280812,-98.498342,"West South Central"
"155","450352","HUNT REGIONAL MEDICAL CENTER","GREENVILLE","TX","75401","Acute Care Hospitals","Government - Hospital District or Authority",3,"Same as the national average","4215 JOE RAMSEY BLVD
GREENVILLE, TX
",33.1223767,-96.123585,"West South Central"
"156","450369","CHILDRESS REGIONAL MEDICAL CENTER","CHILDRESS","TX","79201","Acute Care Hospitals","Government - Hospital District or Authority",4,"Above the national average","HWY 83 NORTH
CHILDRESS, TX
",34.4915108,-100.1948774,"West South Central"
"157","450395","MEMORIAL MEDICAL CENTER LIVINGSTON","LIVINGSTON","TX","77351","Acute Care Hospitals","Voluntary non-profit - Private",3,"Below the national average","1717 HWY 59 BYPASS
LIVINGSTON, TX
",30.6922614,-94.9526336,"West South Central"
"158","450662","VALLEY REGIONAL MEDICAL CENTER","BROWNSVILLE","TX","78526","Acute Care Hospitals","Proprietary",3,"Below the national average","100 A ALTON GLOOR
BROWNSVILLE, TX
",25.9783925,-97.5146917,"West South Central"
"159","451365","SETON HIGHLAND LAKES","BURNET","TX","78611","Critical Access Hospitals","Voluntary non-profit - Private",3,"Same as the national average","HIGHWAY 281 SOUTH
BURNET, TX
",30.758167,-98.2287597,"West South Central"
"160","460010","INTERMOUNTAIN MEDICAL CENTER","MURRAY","UT","84107","Acute Care Hospitals","Voluntary non-profit - Private",3,"Above the national average","5121 SOUTH COTTONWOOD STREET
MURRAY, UT
",40.6592601,-111.8921757,"Mountain"
"161","470001","CENTRAL VERMONT MEDICAL CENTER","BARRE","VT","05641","Acute Care Hospitals","Voluntary non-profit - Private",4,"Same as the national average","BOX 547
BARRE, VT
",44.1969972,-72.5019392,"New England"
"162","471306","SPRINGFIELD HOSPITAL","SPRINGFIELD","VT","05156","Critical Access Hospitals","Voluntary non-profit - Private",2,"Below the national average","PO BOX 2003
SPRINGFIELD, VT
",43.2984078,-72.4823117,"New England"
"163","490009","UNIVERSITY OF VIRGINIA MEDICAL CENTER","CHARLOTTESVILLE","VA","22908","Acute Care Hospitals","Government - State",2,"Same as the national average","JEFFERSON PARK AVE
CHARLOTTESVILLE, VA
",38.027823,-78.5109454,"South Atlantic"
"164","490117","CARILION TAZEWELL COMMUNITY HOSPITAL","TAZEWELL","VA","24651","Acute Care Hospitals","Voluntary non-profit - Other",3,"Same as the national average","388 BEN BOLT AVENUE
TAZEWELL, VA
",37.1237401,-81.4890367,"South Atlantic"
"165","490126","LEWISGALE HOSPITAL ALLEGHANY","LOW MOOR","VA","24457","Acute Care Hospitals","Voluntary non-profit - Private",3,"Same as the national average","ONE ARH LANE - PO BOX 7
LOW MOOR, VA
",37.7919428,-79.8808027,"South Atlantic"
"166","500044","MULTICARE DEACONESS HOSPITAL","SPOKANE","WA","99210","Acute Care Hospitals","Voluntary non-profit - Private",2,"Below the national average","W 800 FIFTH AVENUE
SPOKANE, WA
",47.6520085,-117.4232933,"Pacific"
"167","500051","OVERLAKE HOSPITAL MEDICAL CENTER","BELLEVUE","WA","98004","Acute Care Hospitals","Voluntary non-profit - Other",3,"Same as the national average","1035-116TH AVE NE
BELLEVUE, WA
",47.6201881,-122.1873435,"Pacific"
"168","501305","LINCOLN HOSPITAL","DAVENPORT","WA","99122","Critical Access Hospitals","Government - Hospital District or Authority",4,"Above the national average","10 NICHOLS STREET
DAVENPORT, WA
",47.65719,-118.1464461,"Pacific"
"169","510002","GREENBRIER VALLEY MEDICAL CENTER","RONCEVERTE","WV","24970","Acute Care Hospitals","Proprietary",3,"Below the national average","1320 MAPLEWOOD AVENUE
RONCEVERTE, WV
",37.7720721,-80.4685802,"South Atlantic"
"170","520037","MARSHFIELD MEDICAL CENTER","MARSHFIELD","WI","54449","Acute Care Hospitals","Voluntary non-profit - Church",2,"Below the national average","611 ST JOSEPH AVE
MARSHFIELD, WI
",44.6780444,-90.1770418,"East North Central"
"171","520103","COMMUNITY MEMORIAL HOSPITAL","MENOMONEE FALLS","WI","53051","Acute Care Hospitals","Voluntary non-profit - Private",3,"Above the national average","W180 N8085 TOWN HALL RD
MENOMONEE FALLS, WI
",43.1641812,-88.1373915,"East North Central"
"172","480001","ROY LESTER SCHNEIDER HOSPITAL,THE","ST THOMAS","VI","00801","Acute Care Hospitals","Government - Local",2,"Below the national average","9048 SUGAR ESTATE
ST THOMAS, VI
",18.340328,-64.9146707,"U.S. Territories"
"173","520207","AURORA MEDICAL CENTER","GRAFTON","WI","53024","Acute Care Hospitals","Voluntary non-profit - Private",4,"Above the national average","975 PORT WASHINGTON ROAD
GRAFTON, WI
",43.3237852,-87.9285543,"East North Central"
"174","521332","SPOONER HEALTH SYSTEM","SPOONER","WI","54801","Critical Access Hospitals","Voluntary non-profit - Private",3,"Not Available","1280 CHANDLER DR
SPOONER, WI
",45.8414491,-91.871935,"East North Central"
"175","670004","ST MARKS MEDICAL CENTER","LA GRANGE","TX","78945","Acute Care Hospitals","Voluntary non-profit - Private",4,"Above the national average","ONE ST MARK'S PLACE
LA GRANGE, TX
",29.9353329,-96.8762482,"West South Central"
"176","650001","GUAM MEMORIAL HOSPITAL AUTHORITY","TAMUNING","GU","96913","Acute Care Hospitals","Government - Local",3,"Not Available","85O GOV CARLOS G CAMACHO ROAD
TAMUNING, GU
",13.5048539,144.7745069,"U.S. Territories"
"177","050280","MERCY MEDICAL CENTER REDDING","REDDING","CA","96001","Acute Care Hospitals","Voluntary non-profit - Private",3,"Below the national average","2175 ROSALINE AVE, CLAIRMONT HGTS
REDDING, CA
",40.5718769,-122.3952436,"Pacific"
"178","050309","SUTTER ROSEVILLE MEDICAL CENTER","ROSEVILLE","CA","95661","Acute Care Hospitals","Voluntary non-profit - Other",4,"Same as the national average","ONE MEDICAL PLAZA
ROSEVILLE, CA
",38.7664134,-121.2493333,"Pacific"
"179","070006","STAMFORD HOSPITAL","STAMFORD","CT","06904","Acute Care Hospitals","Voluntary non-profit - Private",3,"Same as the national average","ONE HOSPITAL PLAZA
STAMFORD, CT
",41.0544448,-73.5522909,"New England"
"180","070016","SAINT MARY'S HOSPITAL","WATERBURY","CT","06706","Acute Care Hospitals","Voluntary non-profit - Other",3,"Below the national average","56 FRANKLIN STEET
WATERBURY, CT
",41.5524757,-73.0366088,"New England"
"181","070029","BRISTOL HOSPITAL","BRISTOL","CT","06010","Acute Care Hospitals","Voluntary non-profit - Private",3,"Above the national average","BREWSTER RD
BRISTOL, CT
",41.6759584,-72.9357625,"New England"
"182","100054","TWIN CITIES HOSPITAL","NICEVILLE","FL","32578","Acute Care Hospitals","Proprietary",4,"Above the national average","2190 HWY 85 N
NICEVILLE, FL
",35.55533,-120.719749,"South Atlantic"
"183","110030","CARTERSVILLE MEDICAL CENTER","CARTERSVILLE","GA","30120","Acute Care Hospitals","Voluntary non-profit - Private",4,"Below the national average","960 JOE FRANK HARRIS PARKWAY
CARTERSVILLE, GA
",34.1995441,-84.7932932,"South Atlantic"
"184","110041","HABERSHAM COUNTY MEDICAL CTR","DEMOREST","GA","30535","Acute Care Hospitals","Government - Hospital District or Authority",3,"Same as the national average","541 HISTORIC HIGHWAY 441-NORTH
DEMOREST, GA
",34.5810438,-83.5370886,"South Atlantic"
"185","140015","BLESSING HOSPITAL","QUINCY","IL","62301","Acute Care Hospitals","Voluntary non-profit - Private",3,"Above the national average","BROADWAY AT 11TH STREET
QUINCY, IL
",39.9369171,-91.3992118,"East North Central"
"186","140286","KISHWAUKEE COMMUNITY HOSPITAL","DEKALB","IL","60115","Acute Care Hospitals","Voluntary non-profit - Private",4,"Same as the national average","ONE KISH HOSPITAL DRIVE
DEKALB, IL
",41.9613809,-88.7226569,"East North Central"
"187","160089","OTTUMWA REGIONAL HEALTH CENTER","OTTUMWA","IA","52501","Acute Care Hospitals","Proprietary",3,"Below the national average","1001 E PENNSYLVANIA
OTTUMWA, IA
",41.0288888,-92.3895049,"West North Central"
"188","220086","BETH ISRAEL DEACONESS MEDICAL CENTER","BOSTON","MA","02215","Acute Care Hospitals","Voluntary non-profit - Private",3,"Same as the national average","330 BROOKLINE AVENUE
BOSTON, MA
",42.3389344,-71.1073504,"New England"
"189","221300","MARTHA'S VINEYARD HOSPITAL INC","OAK BLUFFS","MA","02557","Critical Access Hospitals","Voluntary non-profit - Private",4,"Above the national average","ONE HOSPITAL ROAD, FIRST FL, WING 5, PO BOX 1477
OAK BLUFFS, MA
",41.4607418,-70.5798028,"New England"
"190","230269","BEAUMONT HOSPITAL, TROY","TROY","MI","48085","Acute Care Hospitals","Voluntary non-profit - Private",3,"Same as the national average","44201 DEQUINDRE ROAD
TROY, MI
",42.6189457,-83.0935084,"East North Central"
"191","230273","DETROIT RECEIVING HOSPITAL & UNIV HEALTH CENTER","DETROIT","MI","48201","Acute Care Hospitals","Proprietary",1,"Below the national average","4201 ST ANTOINE ST - 3M
DETROIT, MI
",42.3532334,-83.0554735,"East North Central"
"192","250097","SOUTHWEST MS REGIONAL MEDICAL CENTER","MCCOMB","MS","39649","Acute Care Hospitals","Government - Local",2,"Below the national average","215 MARION AV BOX 1307
MCCOMB, MS
",31.2510174,-90.4744002,"East South Central"
